,City,Year,Month,AQI,Range,Air Quality level,PM2.5,PM10,SO2,CO,NO2,O3
4822,河池,2018,01,76,25~133,良,51,89,11,1.232,30,44
4823,河池,2018,02,84,28~276,良,58,107,11,1.129,26,74
4824,河池,2018,03,63,22~99,良,38,76,9,0.913,27,71
4825,河池,2018,04,66,32~123,良,31,72,7,0.883,24,79
4826,河池,2018,05,45,28~56,优,20,42,7,0.997,20,81
4827,河池,2018,06,44,24~67,优,17,38,8,1.237,18,77
4828,河池,2018,07,41,25~74,优,18,37,7,0.726,17,74
4829,河池,2018,08,45,23~75,优,20,39,8,0.794,16,78
4830,河池,2018,09,44,21~67,优,22,41,5,0.807,18,69
4831,河池,2018,10,48,20~79,优,26,48,7,0.916,22,70
4832,河池,2018,11,50,20~93,优,30,55,8,0.9,25,54
4833,海东地区,2014,12,104,104~104,轻度污染,55,157,48,1.9,85,83
4834,海东地区,2015,01,101,68~159,轻度污染,62,131,41,1.839,44,62
4835,海东地区,2015,02,96,64~187,良,69,97,41,1.214,26,92
4836,海东地区,2015,03,112,74~400,轻度污染,67,160,32,1.29,34,110
4837,海东地区,2015,04,97,71~163,良,66,120,23,1.07,39,125
4838,海东地区,2015,05,109,71~500,轻度污染,61,133,29,1.31,38,142
4839,海东地区,2015,06,100,77~144,良,66,115,36,1.107,46,129
4840,海东地区,2015,07,77,55~107,良,55,78,24,0.932,35,109
4841,海东地区,2015,08,66,50~90,良,42,53,25,0.848,34,99
4842,海东地区,2015,09,54,45~67,良,36,47,34,0.92,35,80
4843,海东地区,2015,10,60,41~87,良,37,57,29,1.123,38,68
4844,海东地区,2015,11,100,47~216,轻度污染,62,118,38,1.81,50,49
4845,海东地区,2015,12,105,57~169,轻度污染,66,136,43,2.155,52,49
4846,海东地区,2016,01,95,48~176,良,46,127,43,1.806,42,53
4847,海东地区,2016,02,75,33~120,良,34,98,31,1.221,27,63
4848,海东地区,2016,03,107,51~293,轻度污染,52,153,22,1.113,30,105
4849,海东地区,2016,04,76,55~118,良,38,94,16,0.966,31,110
4850,海东地区,2016,05,93,55~197,良,55,134,16,0.871,30,107
4851,海东地区,2016,06,79,62~92,良,41,88,19,0.943,55,120
4852,海东地区,2016,07,80,50~106,良,42,91,15,1.229,42,113
4853,海东地区,2016,08,72,44~104,良,35,83,16,1.123,47,99
4854,海东地区,2016,09,67,0~95,良,36,60,16,1.373,49,60
4855,海东地区,2016,10,74,0~131,良,44,99,16,1.648,34,60
4856,海东地区,2016,11,122,0~389,轻度污染,66,190,27,1.89,53,51
4857,海东地区,2016,12,0,0~0,无,0,0,0,0,0,0
4858,海东地区,2017,01,95,0~500,良,13,25,23,1.394,27,51
4859,海东地区,2017,02,96,57~135,良,42,80,30,1.893,42,93
4860,海东地区,2017,03,86,57~311,良,44,90,21,1.819,36,112
4861,海东地区,2017,04,91,50~500,良,30,71,17,2.017,35,116
4862,海东地区,2017,05,87,54~152,良,31,75,14,1.016,32,134
4863,海东地区,2017,06,66,49~85,良,31,68,14,1.11,32,113
4864,海东地区,2017,07,91,44~138,良,33,75,13,0.945,30,145
4865,海东地区,2017,08,75,49~115,良,34,58,10,1.31,32,124
4866,海东地区,2017,09,65,47~88,良,29,51,11,1.013,32,107
4867,海东地区,2017,10,66,42~94,良,44,78,18,1.565,35,93
4868,海东地区,2017,11,78,61~106,良,52,102,26,1.55,35,79
4869,海东地区,2017,12,120,70~683,轻度污染,61,101,34,1.652,48,40
4870,海东地区,2018,01,77,0~190,良,56,100,30,1.368,44,70
4871,海东地区,2018,02,72,0~104,良,47,92,22,1.411,32,90
4872,海东地区,2018,03,60,0~133,良,32,79,17,1.445,43,105
4873,海东地区,2018,04,54,0~98,良,27,62,14,1.117,37,111
4874,海东地区,2018,05,88,53~142,良,39,102,14,0.945,37,133
4875,海东地区,2018,06,100,56~207,良,29,63,13,1.16,35,159
4876,海东地区,2018,07,89,43~131,良,36,59,11,1.361,32,141
4877,海东地区,2018,08,74,43~102,良,37,52,9,1.397,37,123
4878,海东地区,2018,09,57,43~75,良,25,42,9,0.897,37,100
4879,海东地区,2018,10,56,0~118,良,31,56,15,0.7,34,81
4880,海东地区,2018,11,92,36~500,良,47,117,23,0.817,41,71
4881,邯郸,2013,12,246,100~479,重度污染,199,308,132,3.674,89,20
4882,邯郸,2014,01,245,72~406,重度污染,199,280,118,3.248,71,28
4883,邯郸,2014,02,208,62~461,重度污染,170,232,78,2,63,46
4884,邯郸,2014,03,164,79~270,中度污染,119,218,65,1.365,68,72
4885,邯郸,2014,04,136,87~230,轻度污染,99,175,43,1.13,60,95
4886,邯郸,2014,05,120,74~167,轻度污染,66,174,51,1.329,53,144
4887,邯郸,2014,06,114,66~212,轻度污染,77,141,34,1.133,36,140
4888,邯郸,2014,07,120,56~207,轻度污染,88,140,23,1.158,25,128
4889,邯郸,2014,08,106,58~208,轻度污染,76,125,22,1.387,27,124
4890,邯郸,2014,09,110,44~221,轻度污染,81,136,19,1.037,30,76
4891,邯郸,2014,10,176,64~296,中度污染,135,226,36,1.448,49,76
4892,邯郸,2014,11,154,58~368,中度污染,115,191,50,1.645,58,43
4893,邯郸,2014,12,165,68~274,中度污染,124,213,130,2.829,60,31
4894,邯郸,2015,01,193,64~430,中度污染,151,245,100,2.4,64,38
4895,邯郸,2015,02,147,65~289,轻度污染,110,186,66,2.114,32,61
4896,邯郸,2015,03,124,63~194,轻度污染,84,180,47,1.365,41,73
4897,邯郸,2015,04,110,63~176,轻度污染,72,157,35,1.09,40,97
4898,邯郸,2015,05,95,56~152,良,63,125,29,0.948,41,104
4899,邯郸,2015,06,103,64~200,轻度污染,72,127,30,0.92,33,115
4900,邯郸,2015,07,106,55~176,轻度污染,77,137,27,1.161,34,104
4901,邯郸,2015,08,105,60~192,轻度污染,73,143,34,1.206,39,112
4902,邯郸,2015,09,90,30~150,良,59,115,25,1.163,44,107
4903,邯郸,2015,10,101,57~228,轻度污染,64,137,35,1.587,59,78
4904,邯郸,2015,11,124,42~347,轻度污染,91,157,38,1.823,55,41
4905,邯郸,2015,12,223,58~500,重度污染,174,298,80,3.397,79,30
4906,邯郸,2016,01,151,59~500,中度污染,109,186,90,2.874,73,41
4907,邯郸,2016,02,105,43~238,轻度污染,72,117,50,2.414,57,73
4908,邯郸,2016,03,118,49~310,轻度污染,75,167,52,1.565,60,88
4909,邯郸,2016,04,122,57~215,轻度污染,79,182,37,1.203,51,120
4910,邯郸,2016,05,92,44~152,良,42,97,25,1.171,44,137
4911,邯郸,2016,06,100,65~152,轻度污染,49,97,23,1.277,43,145
4912,邯郸,2016,07,91,35~125,良,55,92,16,1.252,36,124
4913,邯郸,2016,08,71,51~97,良,41,83,20,1.403,32,102
4914,邯郸,2016,09,94,47~266,良,56,114,24,1.56,40,120
4915,邯郸,2016,10,94,52~186,良,51,128,30,1.506,60,61
4916,邯郸,2016,11,149,50~329,轻度污染,108,214,53,2.117,70,40
4917,邯郸,2016,12,265,128~500,重度污染,231,331,82,3.345,86,31
4918,邯郸,2017,01,218,61~392,重度污染,171,285,89,3.652,79,37
4919,邯郸,2017,02,147,61~311,轻度污染,105,204,82,2.568,65,73
4920,邯郸,2017,03,88,55~138,良,49,121,40,1.419,55,100
4921,邯郸,2017,04,114,66~207,轻度污染,77,154,43,1.417,51,112
4922,邯郸,2017,05,150,69~500,轻度污染,55,133,31,1.181,42,175
4923,邯郸,2017,06,139,61~201,轻度污染,68,129,22,1.173,41,193
4924,邯郸,2017,07,109,52~186,轻度污染,66,108,11,1.077,28,144
4925,邯郸,2017,08,101,53~195,轻度污染,63,110,18,1.416,36,137
4926,邯郸,2017,09,109,63~158,轻度污染,74,136,24,1.35,45,143
4927,邯郸,2017,10,112,37~246,轻度污染,83,123,10,1.203,49,68
4928,邯郸,2017,11,122,64~235,轻度污染,91,156,23,1.387,59,53
4929,邯郸,2017,12,155,58~360,中度污染,117,178,47,2.371,66,27
4930,邯郸,2018,01,159,67~366,中度污染,123,182,42,2.042,60,48
4931,邯郸,2018,02,140,64~320,轻度污染,102,169,47,1.807,44,88
